1.16153112e+00 -7.44482655e-14 1.00028040e+05 8.11107785e+04
1.16153112e+00 -7.30282653e-14 1.00028040e+05 8.11107785e+04
1.16153112e+00 -7.09779499e-14 1.00028040e+05 8.11107785e+04
1.16153112e+00 -6.86644320e-14 1.00028040e+05 8.11107785e+04
1.16153112e+00 -6.64548195e-14 1.00028040e+05 8.11107785e+04
1.16153112e+00 -6.40581832e-14 1.00028040e+05 8.11107785e+04
1.16153112e+00 -6.20425144e-14 1.00028040e+05 8.11107785e+04
1.16153112e+00 -6.01030391e-14 1.00028040e+05 8.11107785e+04
1.16153112e+00 -5.80319551e-14 1.00028040e+05 8.11107785e+04
1.16153112e+00 -5.58916034e-14 1.00028040e+05 8.11107785e+04
1.16153112e+00 -5.37166184e-14 1.00028040e+05 8.11107785e+04
1.16153112e+00 -5.14931459e-14 1.00028040e+05 8.11107785e+04
1.16153112e+00 -4.92142594e-14 1.00028040e+05 8.11107785e+04
1.16153112e+00 -4.66167442e-14 1.00028040e+05 8.11107785e+04
1.16153112e+00 -4.44001979e-14 1.00028040e+05 8.11107785e+04
1.16153112e+00 -4.15810280e-14 1.00028040e+05 8.11107785e+04
1.16153112e+00 -3.86025437e-14 1.00028040e+05 8.11107785e+04
1.16153112e+00 -3.56656197e-14 1.00028040e+05 8.11107785e+04
1.16153112e+00 -3.33798063e-14 1.00028040e+05 8.11107785e+04
1.16153112e+00 -3.23892873e-14 1.00028040e+05 8.11107785e+04
1.16153112e+00 -3.18282242e-14 1.00028040e+05 8.11107785e+04
1.16153112e+00 -2.93138293e-14 1.00028040e+05 8.11107785e+04
1.16153027e+00 7.44046195e-07 1.00027938e+05 8.11107785e+04
1.16151777e+00 1.15299762e-05 1.00026430e+05 8.11107785e+04
1.16149541e+00 3.07654555e-05 1.00023734e+05 8.11107785e+04
1.16147101e+00 5.17685719e-05 1.00020793e+05 8.11107785e+04
1.16144921e+00 7.05302061e-05 1.00018165e+05 8.11107785e+04
1.16143281e+00 8.46388771e-05 1.00016188e+05 8.11107785e+04
1.16142254e+00 9.34728974e-05 1.00014950e+05 8.11107785e+04
1.16141751e+00 9.78389355e-05 1.00014343e+05 8.11107785e+04
1.16141569e+00 9.91853662e-05 1.00014123e+05 8.11107785e+04
1.16141536e+00 9.98657003e-05 1.00014084e+05 8.11107785e+04
1.16141505e+00 1.00047022e-04 1.00014047e+05 8.11107785e+04
1.16141482e+00 9.99720261e-05 1.00014018e+05 8.11107785e+04
1.16141479e+00 1.00075749e-04 1.00014016e+05 8.11107785e+04
1.16141487e+00 1.00174646e-04 1.00014025e+05 8.11107785e+04
1.16141485e+00 1.00162806e-04 1.00014022e+05 8.11107785e+04
1.16141479e+00 1.00114188e-04 1.00014015e+05 8.11107785e+04
1.16141480e+00 1.00119627e-04 1.00014016e+05 8.11107785e+04
1.16141483e+00 1.00144372e-04 1.00014020e+05 8.11107785e+04
1.16141483e+00 1.00141804e-04 1.00014020e+05 8.11107785e+04
1.16141482e+00 1.00128946e-04 1.00014018e+05 8.11107785e+04
1.16141482e+00 1.00125212e-04 1.00014018e+05 8.11107785e+04
1.16141482e+00 1.00129842e-04 1.00014019e+05 8.11107785e+04
1.16141483e+00 1.00131840e-04 1.00014020e+05 8.11107785e+04
1.16141482e+00 1.00130920e-04 1.00014019e+05 8.11107785e+04
1.16141482e+00 1.00130001e-04 1.00014019e+05 8.11107785e+04
1.16141482e+00 1.00131940e-04 1.00014019e+05 8.11107785e+04
1.16141482e+00 1.00134302e-04 1.00014019e+05 8.11107785e+04
1.16141482e+00 1.00135064e-04 1.00014018e+05 8.11107785e+04
1.16141481e+00 1.00134579e-04 1.00014018e+05 8.11107785e+04
1.16141482e+00 1.00134927e-04 1.00014018e+05 8.11107785e+04
1.16141482e+00 1.00135006e-04 1.00014018e+05 8.11107785e+04
1.16141482e+00 1.00133659e-04 1.00014019e+05 8.11107785e+04
1.16141482e+00 1.00131519e-04 1.00014019e+05 8.11107785e+04
1.16141482e+00 1.00130136e-04 1.00014019e+05 8.11107785e+04
1.16141482e+00 1.00130065e-04 1.00014019e+05 8.11107785e+04
1.16141482e+00 1.00129969e-04 1.00014019e+05 8.11107785e+04
1.16141482e+00 1.00130462e-04 1.00014019e+05 8.11107785e+04
1.16141482e+00 1.00131809e-04 1.00014019e+05 8.11107785e+04
1.16141482e+00 1.00133139e-04 1.00014019e+05 8.11107785e+04
1.16141482e+00 1.00133984e-04 1.00014019e+05 8.11107785e+04
1.16141482e+00 1.00134394e-04 1.00014019e+05 8.11107785e+04
1.16141482e+00 1.00134394e-04 1.00014019e+05 8.11107783e+04
1.16132214e+00 1.00130403e-04 1.00014019e+05 8.11198406e+04
1.16132179e+00 1.00130435e-04 1.00014019e+05 8.11198750e+04
1.16132179e+00 1.00130006e-04 1.00014019e+05 8.11198752e+04
1.16132179e+00 1.00129181e-04 1.00014019e+05 8.11198750e+04
1.16132179e+00 1.00127842e-04 1.00014019e+05 8.11198751e+04
1.16132179e+00 1.00126505e-04 1.00014019e+05 8.11198751e+04
1.16132179e+00 1.00125943e-04 1.00014019e+05 8.11198751e+04
1.16132179e+00 1.00126055e-04 1.00014019e+05 8.11198751e+04
1.16132179e+00 1.00126085e-04 1.00014019e+05 8.11198751e+04
1.16132179e+00 1.00127438e-04 1.00014019e+05 8.11198751e+04
1.16132179e+00 1.00129538e-04 1.00014019e+05 8.11198751e+04
1.16132180e+00 1.00130886e-04 1.00014019e+05 8.11198751e+04
1.16132180e+00 1.00130860e-04 1.00014020e+05 8.11198751e+04
1.16132180e+00 1.00130609e-04 1.00014020e+05 8.11198751e+04
1.16132180e+00 1.00131107e-04 1.00014019e+05 8.11198751e+04
1.16132179e+00 1.00130368e-04 1.00014019e+05 8.11198751e+04
1.16132179e+00 1.00128047e-04 1.00014019e+05 8.11198751e+04
1.16132179e+00 1.00126100e-04 1.00014019e+05 8.11198751e+04
1.16132179e+00 1.00126988e-04 1.00014019e+05 8.11198751e+04
1.16132179e+00 1.00127836e-04 1.00014018e+05 8.11198751e+04
1.16132179e+00 1.00125780e-04 1.00014019e+05 8.11198751e+04
1.16132180e+00 1.00121150e-04 1.00014019e+05 8.11198751e+04
