1 0 1 3.5
1 0 1 3.5
1 0 1 3.5
1 0 1 3.5
1 0 1 3.5
1 0 1 3.5
1 0 1 3.5
1 0 1 3.5
1 0 1 3.5
1 0 1 3.5
1 0 1 3.5
1 0 1 3.5
1 0 1 3.5
1 0 1 3.5
1 0 1 3.5
1 0 1 3.5
1 0 1 3.5
1 0 1 3.5
1 0 1 3.5
1 0 1 3.5
1 0 1 3.5
1 0 1 3.5
1 0 1 3.5
1 0 1 3.5
1 0 1 3.5
1 2.51134e-08 1 3.5
1 -3.59105e-08 1 3.5
1 -2.51133e-07 1 3.5
1 -3.4795e-07 1 3.5
1 2.44026e-07 1 3.5
0.999998 2.70863e-06 0.999997 3.5
0.999992 8.7641e-06 0.99999 3.49999
0.999987 1.47796e-05 0.999983 3.49998
0.999992 9.55647e-06 0.999989 3.49999
1.00004 -4.5435e-05 1.00005 3.50005
1.00022 -0.000256021 1.0003 3.5003
1.00059 -0.000703612 1.00083 3.50083
1.00102 -0.00121223 1.00144 3.50144
1.00115 -0.00136487 1.00162 3.50162
1.00042 -0.000496738 1.00059 3.50059
0.997134 0.00339077 0.995995 3.49601
0.987839 0.0144291 0.98304 3.4831
0.970646 0.0350938 0.95919 3.45931
0.947091 0.0639072 0.926778 3.42697
0.919431 0.0984972 0.889117 3.38946
0.889569 0.136795 0.848957 3.34957
0.85879 0.177363 0.808121 3.30923
0.827864 0.219314 0.767673 3.26958
0.797223 0.26213 0.72819 3.23129
0.767113 0.305507 0.689979 3.19474
0.73768 0.349249 0.6532 3.16016
0.709009 0.393222 0.617934 3.12772
0.681156 0.437325 0.584215 3.09751
0.654152 0.481481 0.552047 3.0696
0.62802 0.525625 0.521419 3.04405
0.602768 0.569698 0.492304 3.02086
0.578403 0.613646 0.46467 3.00007
0.554935 0.657403 0.438489 2.98166
0.532388 0.700861 0.413749 2.96565
0.51083 0.743817 0.390481 2.95205
0.490415 0.785851 0.368807 2.94089
0.471464 0.826144 0.349009 2.93219
0.454578 0.863194 0.331614 2.9258
0.440756 0.894583 0.317464 2.92109
0.430942 0.917045 0.307643 2.91909
0.426115 0.927339 0.303217 2.92052
0.424622 0.930091 0.302046 2.92219
0.424271 0.930588 0.301835 2.92297
0.424569 0.93011 0.302043 2.92249
0.425427 0.92917 0.302439 2.91985
0.426643 0.92847 0.302731 2.91451
0.427792 0.928225 0.302849 2.90858
0.428492 0.928178 0.302894 2.90484
0.428773 0.92813 0.302936 2.90353
0.428692 0.928052 0.302997 2.90442
0.428087 0.927988 0.303053 2.90832
0.425422 0.927975 0.303076 2.92401
0.414371 0.928018 0.303059 2.9904
0.390098 0.928059 0.303023 3.1494
0.358625 0.92799 0.30301 3.38781
0.326972 0.927795 0.303034 3.67417
0.300204 0.927544 0.303056 3.96342
0.280878 0.927337 0.303057 4.20635
0.269904 0.92724 0.303022 4.35935
0.265673 0.92728 0.30295 4.42101
0.264614 0.927349 0.302874 4.43605
0.264407 0.927311 0.302826 4.43852
0.264454 0.926977 0.302797 4.43711
0.264666 0.926511 0.302819 4.43376
0.26492 0.926293 0.302885 4.43058
0.265029 0.925981 0.302731 4.42662
0.264045 0.920998 0.30094 4.41317
0.263783 0.919776 0.300515 4.41038
0.268046 0.941768 0.307507 4.45873
0.252028 0.856686 0.281736 4.27952
0.185153 0.475573 0.180932 3.5333
0.136062 0.0995236 0.113747 2.93093
0.124388 -0.00631585 0.0993435 2.79532
0.124282 -0.00615029 0.099199 2.79365
0.124865 -0.00114649 0.0998484 2.79878
0.125008 6.43078e-05 0.100008 2.80007
0.125009 7.30633e-05 0.10001 2.80008
0.125002 1.37823e-05 0.100002 2.80001
0.125 -9.65539e-07 0.0999998 2.8
0.125 -1.05115e-06 0.0999998 2.8
0.125 -2.65428e-07 0.0999999 2.8
0.125 0 0.1 2.8
0.125 0 0.1 2.8
0.125 0 0.1 2.8
0.125 0 0.1 2.8
0.125 0 0.1 2.8
0.125 0 0.1 2.8
0.125 0 0.1 2.8
0.125 0 0.1 2.8
0.125 0 0.1 2.8
0.125 0 0.1 2.8
0.125 0 0.1 2.8
0.125 0 0.1 2.8
0.125 0 0.1 2.8
0.125 0 0.1 2.8
0.125 0 0.1 2.8
0.125 0 0.1 2.8
0.125 0 0.1 2.8
0.125 0 0.1 2.8
0.125 0 0.1 2.8
0.125 0 0.1 2.8
0.125 0 0.1 2.8
0.125 0 0.1 2.8
